,Vail,Breckenridge,Telluride,Steamboat Springs,Crested Butte,Monarch Mountain,Wolf Creek,Park City Mountain,Alta,Snowbird,Stowe,Killington,Jay Peak,Mammoth Mountain,Kirkwood,Jackson Hole,Grand Targhee,Big Sky,Whitefish Mountain,Sun Valley
0.0,36.87592429194577,266.08069146358133,91.46358134390496,147.94443684988877,110.62168342301814,205.59657996445748,430.62920203313166,428.6797693464402,427.58341928989523,2004.2096760162551,1986.7169150086372,1998.9019100997925,876.5102464364275,1011.0525432786112,445.651571451651,481.144009345446,617.6198938695367,1081.0695688915953,721.0147016789492
37.117203325586885,0.0,268.674052717263,102.02909267152995,166.75804988380332,95.90198466452087,190.87688120596022,410.7140194116843,464.68925149440145,463.59290143785654,1988.6244050356047,1971.1316440279868,1983.3166391191419,912.5196664471149,1047.0620254265725,473.4468167074702,508.9392546012652,824.0814868206843,1102.9285297078306,757.0240595523632
265.72750320006963,268.6915754284365,0.0,313.4919283681509,157.2823641989884,173.6967328221507,204.18419973405247,409.4191407657798,407.4697080790884,406.3733580225434,2269.073222563287,2251.580461555669,2263.765456646824,855.3001851690756,989.8424198739857,593.6890278002163,704.0187281742826,783.0169510482558,1059.8595076242436,699.8045782743237
91.42226005691775,101.77644251680813,313.6713808144954,0.0,199.42243404128402,195.05729056631912,290.0321871077585,310.0908446940982,347.13540954677075,346.03899735295215,2037.6892390669466,2020.1964780593287,2032.381473150484,877.816061242497,919.9118893459431,372.8236419898841,408.31607988367904,544.7919644077697,876.7990604844223,629.2991536903328
147.91610225309753,166.7515254700685,157.25837921135374,199.5679595362074,0.0,71.75674500105633,168.20050455466216,398.8638820883095,396.91451153889176,395.81809934507316,2135.7130873525794,2118.2203884822347,2130.405321436117,844.7449264916053,979.2872233337891,527.6210123404626,563.1134502342576,772.4617545080594,1049.3042489467732,689.2493195968534
117.98457752867635,95.8955223880597,173.67274783451603,195.3342985323176,71.75680713833,0.0,127.5540283594517,451.932655622802,449.98322293611045,448.88687287956554,2064.857022133297,2047.3643232629524,2059.5492562168342,897.813637888824,1032.3559968682814,566.7519604309841,602.2444604620528,825.5305280425516,1102.372960343992,742.3180309940722
212.93045596331416,190.84146295997118,203.76744503958145,290.2801769669554,168.20050455466216,127.5540283594517,0.0,477.02946549517196,475.08003280848055,473.9836827519356,2159.8029627052083,2142.3102016975904,2154.4951967887455,922.9103856239204,1057.4527446033778,661.6979010028956,771.6290529036748,850.627275777648,1127.4698323536356,767.4149030037158
430.4457106639989,410.5166092932507,409.1897299514087,310.09799048056965,398.687039407459,451.7245578932979,477.1902146221433,0.0,41.048504355822885,39.952154299277964,2286.8225483738674,2269.3298495035233,2281.514782457405,571.7291560515491,613.8249841549953,263.3518709533101,289.9637118321797,406.9995153292654,683.8418854934322,323.78701828078596
428.5933363987722,464.60536617495376,407.337355686182,347.13690084133873,396.83466514223227,449.8721836280712,475.33777821964287,40.91776753203177,0.0,1.2165856810866567,2316.3494351721824,2298.8566741645645,2311.0416692557196,567.9890514123803,610.0848795158264,292.8786956143513,324.26112567884974,403.25941069009656,680.101842991537,320.0469757788908
427.495743596754,463.5077733729355,406.2397628841637,346.0393080393205,395.737072340214,448.77459082605293,474.24024755489836,39.82017473001355,1.2165856810866567,0.0,2315.2517802328907,2297.7590192252724,2309.944014316428,566.8914586103621,608.9872867138082,291.781102812333,323.16353287683154,402.16181788807836,679.0043123267924,318.9493829768725
2004.2144605863275,1988.5686057638536,2269.18755514683,2037.4894677321138,2135.328146942225,2064.472081722942,2159.446916127108,2286.3397417574906,2315.9334261249955,2314.837013931177,0.0,89.33376415176407,41.864242484496756,2846.614139957995,2888.709657375073,2308.6702002062957,2344.1625138255436,2344.309468477761,2526.6230255881296,2556.9626679259823
